addr	block	size
0x0d807d0cA70448078220eFA878d43f61bce3A5c3	9786462	0.1
0x0d807d0cA70448078220eFA878d43f61bce3A5c3	9836507	0.1
0x0d807d0cA70448078220eFA878d43f61bce3A5c3	8324704	0.1
0x0d807d0cA70448078220eFA878d43f61bce3A5c3	8425354	0.1
0x0d807d0cA70448078220eFA878d43f61bce3A5c3	8489187	0.1
0x0d807d0cA70448078220eFA878d43f61bce3A5c3	8632663	0.1
0x0d807d0cA70448078220eFA878d43f61bce3A5c3	8645341	0.1
0x0d807d0cA70448078220eFA878d43f61bce3A5c3	8682224	0.1
0x0d807d0cA70448078220eFA878d43f61bce3A5c3	8688554	0.1
0x0d807d0cA70448078220eFA878d43f61bce3A5c3	8702272	0.1
0x0d807d0cA70448078220eFA878d43f61bce3A5c3	8871554	0.1
0x0d807d0cA70448078220eFA878d43f61bce3A5c3	8886903	0.1
0x0d807d0cA70448078220eFA878d43f61bce3A5c3	8887013	0.1
0x0d807d0cA70448078220eFA878d43f61bce3A5c3	8924644	0.1
0x0d807d0cA70448078220eFA878d43f61bce3A5c3	8981107	0.1
0x0d807d0cA70448078220eFA878d43f61bce3A5c3	9071194	0.1
0xe010B3bcbB3D077A82985194800227914393360a	9184970	1
0xe010B3bcbB3D077A82985194800227914393360a	9265546	0.1
0xe010B3bcbB3D077A82985194800227914393360a	9306686	0.1
0xe010B3bcbB3D077A82985194800227914393360a	9306692	0.1
0xe010B3bcbB3D077A82985194800227914393360a	9306695	0.1
0xe010B3bcbB3D077A82985194800227914393360a	9306698	0.1
0xe010B3bcbB3D077A82985194800227914393360a	9306703	0.1
0xB3e8fC71F6325e3441b29374Af7D73dCF7B3B038	9186370	1
0xAaF9220BbC1498F7dbd8D1Ea52bf7D46725AC9eC	9187981	1
0xAaF9220BbC1498F7dbd8D1Ea52bf7D46725AC9eC	9187996	1
0xAaF9220BbC1498F7dbd8D1Ea52bf7D46725AC9eC	9187996	1
0xAaF9220BbC1498F7dbd8D1Ea52bf7D46725AC9eC	9187997	1
0xAaF9220BbC1498F7dbd8D1Ea52bf7D46725AC9eC	9188002	1
0xb3E30dEa4952551D57cBBd64ab850965179Ad2d5	9188793	1
0xb3E30dEa4952551D57cBBd64ab850965179Ad2d5	10302255	10
0xb3E30dEa4952551D57cBBd64ab850965179Ad2d5	8329650	0.1
0xb3E30dEa4952551D57cBBd64ab850965179Ad2d5	8702293	0.1
0xb3B1Cf4A37A5AD7A3CEA9d5B652AB106c9576b8a	9189578	1
0xb3B1Cf4A37A5AD7A3CEA9d5B652AB106c9576b8a	9189638	1
0xb3B1Cf4A37A5AD7A3CEA9d5B652AB106c9576b8a	9189656	0.1
0xE0281e8815a6D46e92a3ec629fE5a491EF178C49	9190006	1
0x44fa0b12FAb515dE7182DbfCCC6aA85d897c4458	9191569	1
0x44fa0b12FAb515dE7182DbfCCC6aA85d897c4458	9362794	1
0x44fa0b12FAb515dE7182DbfCCC6aA85d897c4458	9396983	1
0xbC60AA031a9f34BD7992c99eaE5e2C4Dd1b5dBc3	9192847	1
0x604C173F7547EaB64b1A7b1d3A19d09b67F9a071	9193110	1
0xA5975974cAc3fEfd831E42BDd2fe84cb5eE3B3De	9194054	1
0xA5975974cAc3fEfd831E42BDd2fe84cb5eE3B3De	9230896	1
0xA5975974cAc3fEfd831E42BDd2fe84cb5eE3B3De	9230911	1
0xA5975974cAc3fEfd831E42BDd2fe84cb5eE3B3De	9231007	1
0xA5975974cAc3fEfd831E42BDd2fe84cb5eE3B3De	9231079	1
0xA5975974cAc3fEfd831E42BDd2fe84cb5eE3B3De	9243196	1
0xA5975974cAc3fEfd831E42BDd2fe84cb5eE3B3De	9188467	0.1
0x9d216B80EE76e8F499701FB86Ff83Be01FE7EfBe	9196194	1
0x9d216B80EE76e8F499701FB86Ff83Be01FE7EfBe	9196203	1
0x9d216B80EE76e8F499701FB86Ff83Be01FE7EfBe	9196211	1
0x9d216B80EE76e8F499701FB86Ff83Be01FE7EfBe	9196223	1
0x9ee1873ba8383B1D4ac459aBd3c9C006Eaa8800A	9197941	1
0x9ee1873ba8383B1D4ac459aBd3c9C006Eaa8800A	9211673	10
0x9ee1873ba8383B1D4ac459aBd3c9C006Eaa8800A	9191681	0.1
0x9FB0873A5392D4Fe376f18c67f5199676eA9A81a	9198791	1
0xFa398d672936Dcf428116F687244034961545D91	9200562	1
0xFa398d672936Dcf428116F687244034961545D91	9273300	1
0xE9103B4A33D91Fbb86dc3d9bB9e22a3D1aE225a7	9201609	1
0xE9103B4A33D91Fbb86dc3d9bB9e22a3D1aE225a7	9201734	1
0x5B913FDff95e00Da50a65740576a3C189812A16F	9201753	1
0x5B913FDff95e00Da50a65740576a3C189812A16F	11209769	10
0x5B913FDff95e00Da50a65740576a3C189812A16F	11216374	10
0x5B913FDff95e00Da50a65740576a3C189812A16F	11261073	10
0x5B913FDff95e00Da50a65740576a3C189812A16F	11264353	10
0x5B913FDff95e00Da50a65740576a3C189812A16F	11264360	10
0x5B913FDff95e00Da50a65740576a3C189812A16F	11264367	10
0x5B913FDff95e00Da50a65740576a3C189812A16F	11268015	10
0x5B913FDff95e00Da50a65740576a3C189812A16F	11267927	100
0x5B913FDff95e00Da50a65740576a3C189812A16F	11267959	100
0x5B913FDff95e00Da50a65740576a3C189812A16F	11267959	100
0x5B913FDff95e00Da50a65740576a3C189812A16F	11267959	100
0x5B913FDff95e00Da50a65740576a3C189812A16F	11267964	100
0x5B913FDff95e00Da50a65740576a3C189812A16F	11267964	100
0x5B913FDff95e00Da50a65740576a3C189812A16F	9201775	0.1
0x98f907312de4149c223C3eD80296A5d0c7a35EaA	9202290	1
0x98f907312de4149c223C3eD80296A5d0c7a35EaA	9202798	1
0x60A5dcB2fC804874883b797f37CbF1b0582ac2dD	9207529	1
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9207669	1
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9207710	1
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9207581	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9207594	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9207603	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9207611	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9207617	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9207622	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9207627	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9207632	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9207637	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9207648	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9207657	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9209182	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9209287	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9210090	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9210113	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9220529	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9227165	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9240104	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9268079	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9274855	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9274866	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9274870	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9274872	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9274878	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9274885	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9274903	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9274912	100
0xf8fd33C4e992aAC4D31cd830B70e82EC3e95dD35	9274915	100
0xD9459cc85E78e0336aDb349EAbF257Dbaf9d5a2B	9209395	1
0xD9459cc85E78e0336aDb349EAbF257Dbaf9d5a2B	8296693	0.1
0xc6AE19e0bBB0199F76CBA732DBfAEC03fA7B9c7E	9209666	1
0x3996769bD6BF1F7380895Bc969302804b3D3125b	9209799	1
0x3996769bD6BF1F7380895Bc969302804b3D3125b	9221619	10
0x3996769bD6BF1F7380895Bc969302804b3D3125b	9236022	10
0x3996769bD6BF1F7380895Bc969302804b3D3125b	9086204	0.1
0x9a2fabB4B1E999ab3FeE1a3DAb3A905Ea269afd6	9210576	1
0x9a2fabB4B1E999ab3FeE1a3DAb3A905Ea269afd6	9210604	0.1
0x9a2fabB4B1E999ab3FeE1a3DAb3A905Ea269afd6	9210606	0.1
0xC04f4e239bA93270aBf2f9542e607A7a5C8A82ba	9210704	1
0xC04f4e239bA93270aBf2f9542e607A7a5C8A82ba	9210708	0.1
0xC04f4e239bA93270aBf2f9542e607A7a5C8A82ba	9210712	0.1
0xC04f4e239bA93270aBf2f9542e607A7a5C8A82ba	9210712	0.1
0xC04f4e239bA93270aBf2f9542e607A7a5C8A82ba	9210722	0.1
0xC04f4e239bA93270aBf2f9542e607A7a5C8A82ba	9210729	0.1
0x47376dbAB0A842Fe5a988cDCd12033261E597928	9211073	1
0x47376dbAB0A842Fe5a988cDCd12033261E597928	9211012	0.1
0x47376dbAB0A842Fe5a988cDCd12033261E597928	9619206	0.1
0x359AbDCc15C392Dea9213ACF0c0eB1ae718DBF82	9211222	1
0x359AbDCc15C392Dea9213ACF0c0eB1ae718DBF82	9210899	0.1
0x19dc26265A4b73b9187f785EeFE3beBA6E4228D1	9214333	1
0x19dc26265A4b73b9187f785EeFE3beBA6E4228D1	9246722	10
0x19dc26265A4b73b9187f785EeFE3beBA6E4228D1	9447979	10
0x3A7cA192eE74EF3E1C89c7b0D32Fb2e388B6222E	9214738	1
0x92ECBEbc53b1E7d07B1bF4DeF5Fb9eD2f85b6037	9214889	1
0x92ECBEbc53b1E7d07B1bF4DeF5Fb9eD2f85b6037	9214907	1
0x92ECBEbc53b1E7d07B1bF4DeF5Fb9eD2f85b6037	9260241	10
0x92ECBEbc53b1E7d07B1bF4DeF5Fb9eD2f85b6037	9214822	0.1
0xBcb77Ac55027677B3118848B158Ad731dd811E65	9218530	1
0xBcb77Ac55027677B3118848B158Ad731dd811E65	9218703	1
0xa49E0FE87cE0835fAc09C3A883e103A658bC9eFb	9218659	1
0xDBbdc3850DD4c010c2aE0cad6B265A96919a619D	9219338	1
0x5BfB736d353FFc2Ec3F2C982aae3781549971354	9221656	1
0xf4bBc3F8F9dAe1b19DA82dAe46711Bda90f06edd	9222226	1
0xf4bBc3F8F9dAe1b19DA82dAe46711Bda90f06edd	9222236	1
0xf4bBc3F8F9dAe1b19DA82dAe46711Bda90f06edd	9222247	1
0xf4bBc3F8F9dAe1b19DA82dAe46711Bda90f06edd	9221703	10
0xf4bBc3F8F9dAe1b19DA82dAe46711Bda90f06edd	9221740	10
0xf4bBc3F8F9dAe1b19DA82dAe46711Bda90f06edd	9221579	100
0xf4bBc3F8F9dAe1b19DA82dAe46711Bda90f06edd	9222122	0.1
0xf4bBc3F8F9dAe1b19DA82dAe46711Bda90f06edd	9222226	0.1
0xf4bBc3F8F9dAe1b19DA82dAe46711Bda90f06edd	9256278	0.1
0xf4bBc3F8F9dAe1b19DA82dAe46711Bda90f06edd	9259409	0.1
0x538eB0f1AEe62dC84340a9a1144683f1552Eb40c	9222514	1
0x538eB0f1AEe62dC84340a9a1144683f1552Eb40c	9222777	1
0x538eB0f1AEe62dC84340a9a1144683f1552Eb40c	9222783	1
0x538eB0f1AEe62dC84340a9a1144683f1552Eb40c	9222793	1
0x538eB0f1AEe62dC84340a9a1144683f1552Eb40c	9259668	1
0x538eB0f1AEe62dC84340a9a1144683f1552Eb40c	9294733	0.1
0xe1Dd926752db46Eb338925e54d5E7DF618d6911B	9222527	1
0xe1Dd926752db46Eb338925e54d5E7DF618d6911B	9222533	1
0xe1Dd926752db46Eb338925e54d5E7DF618d6911B	9222536	1
0xe1Dd926752db46Eb338925e54d5E7DF618d6911B	9222540	1
0xe1Dd926752db46Eb338925e54d5E7DF618d6911B	9222547	1
0xe1Dd926752db46Eb338925e54d5E7DF618d6911B	9222552	0.1
0xe1Dd926752db46Eb338925e54d5E7DF618d6911B	9222566	0.1
0xe1Dd926752db46Eb338925e54d5E7DF618d6911B	9222574	0.1
0xe1Dd926752db46Eb338925e54d5E7DF618d6911B	9222578	0.1
0x6AA22589C98c87F2E4c033B7F754405266d129DC	9222596	1
0x6AA22589C98c87F2E4c033B7F754405266d129DC	9786687	0.1
0x6AA22589C98c87F2E4c033B7F754405266d129DC	9786732	0.1
0x6AA22589C98c87F2E4c033B7F754405266d129DC	9786732	0.1
0x007D2D5c4D8c4190f8ef67e35b24F6A79b946170	9223108	1
0x007D2D5c4D8c4190f8ef67e35b24F6A79b946170	9223119	1
0x007D2D5c4D8c4190f8ef67e35b24F6A79b946170	9223126	1
0x007D2D5c4D8c4190f8ef67e35b24F6A79b946170	9223129	1
0x007D2D5c4D8c4190f8ef67e35b24F6A79b946170	9223131	1
0x007D2D5c4D8c4190f8ef67e35b24F6A79b946170	9223135	1
0x007D2D5c4D8c4190f8ef67e35b24F6A79b946170	9223140	1
0x007D2D5c4D8c4190f8ef67e35b24F6A79b946170	9223143	1
0x007D2D5c4D8c4190f8ef67e35b24F6A79b946170	9223083	10
0x007D2D5c4D8c4190f8ef67e35b24F6A79b946170	9223095	0.1
0x007D2D5c4D8c4190f8ef67e35b24F6A79b946170	9223150	0.1
0x007D2D5c4D8c4190f8ef67e35b24F6A79b946170	9223154	0.1
0x007D2D5c4D8c4190f8ef67e35b24F6A79b946170	9223155	0.1
0x007D2D5c4D8c4190f8ef67e35b24F6A79b946170	9223183	0.1
0x93F3F612A525a59523e91CC5552F718DF9fc0746	9224161	1
0x93F3F612A525a59523e91CC5552F718DF9fc0746	9446498	1
0x93F3F612A525a59523e91CC5552F718DF9fc0746	9697690	1
0x93F3F612A525a59523e91CC5552F718DF9fc0746	11163370	1
0x93F3F612A525a59523e91CC5552F718DF9fc0746	11346609	1
0x93F3F612A525a59523e91CC5552F718DF9fc0746	9852384	0.1
0x93F3F612A525a59523e91CC5552F718DF9fc0746	11076930	0.1
0x93F3F612A525a59523e91CC5552F718DF9fc0746	8940533	0.1
0x93F3F612A525a59523e91CC5552F718DF9fc0746	8954357	0.1
0x93F3F612A525a59523e91CC5552F718DF9fc0746	8957858	0.1
0x93F3F612A525a59523e91CC5552F718DF9fc0746	9002311	0.1
0x93F3F612A525a59523e91CC5552F718DF9fc0746	9051147	0.1
0x93F3F612A525a59523e91CC5552F718DF9fc0746	9068163	0.1
0x93F3F612A525a59523e91CC5552F718DF9fc0746	9069286	0.1
0x173C323C4A79454e0Db6DbD7db24178AbbB7111C	9224692	1
0x173C323C4A79454e0Db6DbD7db24178AbbB7111C	9224706	10
0x173C323C4A79454e0Db6DbD7db24178AbbB7111C	9228738	0.1
0x173C323C4A79454e0Db6DbD7db24178AbbB7111C	9228746	0.1
0x0006e4548AED4502ec8c844567840Ce6eF1013f5	9226553	1
0x0006e4548AED4502ec8c844567840Ce6eF1013f5	9307336	10
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	9226716	1
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	9258307	1
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	9258318	1
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	9258324	1
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	9258332	1
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	9261987	1
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	9611245	1
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	9616632	1
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	9616635	1
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	9616639	1
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	9616641	1
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	10134145	1
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	10136537	1
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	10148877	1
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	9261978	10
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	9333259	10
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	9402214	10
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	9441009	10
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	9528456	10
0x15331a998c2ac6D223C0b6e5eb861CC2Fbc261BA	10115339	10
0x5525457Cc5e86Be6D3d6B00A44bDf6D19146d1bE	9227920	1
0xE48D9f8456462A211E0A033B830bE4e2bC5680d7	9227922	1
0xE48D9f8456462A211E0A033B830bE4e2bC5680d7	10635956	10
0xE48D9f8456462A211E0A033B830bE4e2bC5680d7	11341413	0.1
0x0B80fAf286C9aA49cA06Cc72eF338b2E03A3feBe	9228084	1
0x0B80fAf286C9aA49cA06Cc72eF338b2E03A3feBe	9239977	10
0x0B80fAf286C9aA49cA06Cc72eF338b2E03A3feBe	9284776	10
0x0B80fAf286C9aA49cA06Cc72eF338b2E03A3feBe	9284800	10
0x0B80fAf286C9aA49cA06Cc72eF338b2E03A3feBe	9317379	10
0x0B80fAf286C9aA49cA06Cc72eF338b2E03A3feBe	9323909	10
0x0B80fAf286C9aA49cA06Cc72eF338b2E03A3feBe	9345957	10
0x0B80fAf286C9aA49cA06Cc72eF338b2E03A3feBe	9598432	10
0x1e2A4977e37C1cB238f8E16a0187D9bF66C60cB5	9228685	1
0xA9529EA1B507727371985A27c83Bb703aa8277bc	9229628	1
0xA9529EA1B507727371985A27c83Bb703aa8277bc	9126167	0.1
0x252cAb6Ea812f72fe3b784B98Ff0D162b634E67E	9229649	1
0x252cAb6Ea812f72fe3b784B98Ff0D162b634E67E	9229527	0.1
0x0c96bA5B95Dc7D13581b937A3696A8e7167e06A0	9232523	1
0x0c96bA5B95Dc7D13581b937A3696A8e7167e06A0	9232535	1
0xa1DE6Cd469037207F710Dd17Baa6b5f8739D3261	9233004	1
0xa1DE6Cd469037207F710Dd17Baa6b5f8739D3261	9233019	1
0xa1DE6Cd469037207F710Dd17Baa6b5f8739D3261	9233025	1
0xa1DE6Cd469037207F710Dd17Baa6b5f8739D3261	9233029	1
0xa1DE6Cd469037207F710Dd17Baa6b5f8739D3261	9233051	1
0xa1DE6Cd469037207F710Dd17Baa6b5f8739D3261	9233041	10
0xbBB1199528a0F5DAB92A3fA5BA424C4f0e1A6807	9234882	1
0xbBB1199528a0F5DAB92A3fA5BA424C4f0e1A6807	8662715	0.1
0xd0fb3525bA0e0b5eed902D7F9766D8789ec3878d	9235539	1
0xd0fb3525bA0e0b5eed902D7F9766D8789ec3878d	9223184	0.1
0xd0fb3525bA0e0b5eed902D7F9766D8789ec3878d	9242772	0.1
0xd0fb3525bA0e0b5eed902D7F9766D8789ec3878d	9242793	0.1
0xd0fb3525bA0e0b5eed902D7F9766D8789ec3878d	9242801	0.1
0xd0fb3525bA0e0b5eed902D7F9766D8789ec3878d	9242824	0.1
0xCbe88B9A28b74aC60B3D28815a0Aaa2aF037b0BB	9236063	1
0xCbe88B9A28b74aC60B3D28815a0Aaa2aF037b0BB	9236130	1
0xCbe88B9A28b74aC60B3D28815a0Aaa2aF037b0BB	9236142	1
0x0EA1e9AC50eC4D8dB153580C2aEC1c5ee13C0961	9237376	1
0x5E667ce0FeA3f405A097FcD9dc1d1Da6375E7Eea	9241478	1
0xf7D79Eb624e29e7EDdB6e196B514e4f7890fB43e	9242076	1
0xC00C2BCB33F0600eE5466F0f7424Ce4a7150E7C8	9242395	1
0xe7bc0848e35B0C63a149Dd0cdf9E784895e6D1a1	9242673	1
0x4D5B082Fc164a7BF38FaB4b133C1e8f3D438D406	9243188	1
0x4D5B082Fc164a7BF38FaB4b133C1e8f3D438D406	9256184	1
0x40ae687B99f9278e94Dd42909E3ff7c98c1eeE14	9243709	1
0x40ae687B99f9278e94Dd42909E3ff7c98c1eeE14	9243685	100
0x40ae687B99f9278e94Dd42909E3ff7c98c1eeE14	9243691	100
0x116277E14bB2beCb282cE68EAdE7983144B8bC7E	9244058	1
0x116277E14bB2beCb282cE68EAdE7983144B8bC7E	9463828	1
0x116277E14bB2beCb282cE68EAdE7983144B8bC7E	9822418	1
0x37d5ee0b82d0d0652b67Ed58E7657325E09d0093	9244111	1
0x37d5ee0b82d0d0652b67Ed58E7657325E09d0093	9244144	1
0x437A1A35E90157a2dE4661d294bde7e0654727e0	9244193	1
0xb29d2aBAAec6a64B0Eb22105FF93b701248acEF8	9244228	1
0xb29d2aBAAec6a64B0Eb22105FF93b701248acEF8	9244246	1
0xb29d2aBAAec6a64B0Eb22105FF93b701248acEF8	9244268	1
0xbe11549bdf939cE19304Faf163CE385e4E80c530	9244953	1
0xbe11549bdf939cE19304Faf163CE385e4E80c530	9114889	0.1
0x255E0c0Af0a87d95944E9a007A99eae7C39B54Cb	9245947	1
0x398a20F8A91A7406343e75F4Ac1Eaad6902D3862	9246125	1
0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2	9246908	1
0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2	8915270	0.1
0xF49c4794E46A4fa3C821C70Eb71f9310B1a977F6	9246961	1
0xfE14E0b056223ee2747C6813bca05e3af03B07B0	9248143	1
0xfE14E0b056223ee2747C6813bca05e3af03B07B0	9248077	0.1
0xC024559C710123b6caf5D225B56913aaB339aAd0	9248479	1
0xC024559C710123b6caf5D225B56913aaB339aAd0	11173881	1
0xC024559C710123b6caf5D225B56913aaB339aAd0	9248481	10
0xC024559C710123b6caf5D225B56913aaB339aAd0	11173877	10
0xC024559C710123b6caf5D225B56913aaB339aAd0	11174281	100
0xC024559C710123b6caf5D225B56913aaB339aAd0	9962696	0.1
0xC024559C710123b6caf5D225B56913aaB339aAd0	11173870	0.1
0xC024559C710123b6caf5D225B56913aaB339aAd0	8772134	0.1
0xC024559C710123b6caf5D225B56913aaB339aAd0	8792737	0.1
0xC024559C710123b6caf5D225B56913aaB339aAd0	8841485	0.1
0x09F40181AA6aC85c7EaDb628498C812778366972	9248590	1
0x09F40181AA6aC85c7EaDb628498C812778366972	9262788	1
0x09F40181AA6aC85c7EaDb628498C812778366972	9262811	0.1
0x46A968F38F2Ef98Eb51cC8c8a2C641Fd47042964	9249619	1
0x46A968F38F2Ef98Eb51cC8c8a2C641Fd47042964	10896048	1
0x46A968F38F2Ef98Eb51cC8c8a2C641Fd47042964	9269233	100
0x3f5D95c4ac6f751B9236cB03f7a7Be8A3c5A8F20	9250840	1
0x3f5D95c4ac6f751B9236cB03f7a7Be8A3c5A8F20	9263561	1
0x3f5D95c4ac6f751B9236cB03f7a7Be8A3c5A8F20	9248830	0.1
0x3f5D95c4ac6f751B9236cB03f7a7Be8A3c5A8F20	9250843	0.1
0x3f5D95c4ac6f751B9236cB03f7a7Be8A3c5A8F20	9250856	0.1
0x3f5D95c4ac6f751B9236cB03f7a7Be8A3c5A8F20	9271137	0.1
0xdbc605b9Edd0B5fd3B58e75E975cbA62385A7E4a	9251182	1
0xdbc605b9Edd0B5fd3B58e75E975cbA62385A7E4a	9687070	10
0xdbc605b9Edd0B5fd3B58e75E975cbA62385A7E4a	10010033	10
0xEe7e94aA2A2974f0C29C352aBb3e487B63285DEc	9252523	1
0xEe7e94aA2A2974f0C29C352aBb3e487B63285DEc	9182050	10
0xEe7e94aA2A2974f0C29C352aBb3e487B63285DEc	9256279	0.1
0xEe7e94aA2A2974f0C29C352aBb3e487B63285DEc	9278487	0.1
0x98D539aE90481E921fd9fb826500F2aF06337555	9253726	1
0xAab7afa6361506676d4F96DAE35AbFCC9A825DE7	9253824	1
0xAab7afa6361506676d4F96DAE35AbFCC9A825DE7	9253829	1
0xAab7afa6361506676d4F96DAE35AbFCC9A825DE7	9253837	1
0xAab7afa6361506676d4F96DAE35AbFCC9A825DE7	9253841	1
0xAab7afa6361506676d4F96DAE35AbFCC9A825DE7	9253845	1
0xAab7afa6361506676d4F96DAE35AbFCC9A825DE7	9253850	1
0xAab7afa6361506676d4F96DAE35AbFCC9A825DE7	9253850	1
0x0Ad82809168Be581d1e708457B4a45b0bB311632	9254589	1
0x0Ad82809168Be581d1e708457B4a45b0bB311632	10595666	1
0x0Ad82809168Be581d1e708457B4a45b0bB311632	9254582	0.1
0xEC3281124d4c2FCA8A88e3076C1E7749CfEcb7F2	9255082	1
0xEC3281124d4c2FCA8A88e3076C1E7749CfEcb7F2	9899369	1
0xEC3281124d4c2FCA8A88e3076C1E7749CfEcb7F2	8291152	0.1
0xEC3281124d4c2FCA8A88e3076C1E7749CfEcb7F2	8304146	0.1
0x1AcF073E0ffCeef321046336696e0c2c993a6a98	9256556	1
0x1AcF073E0ffCeef321046336696e0c2c993a6a98	9256510	0.1
0x1AcF073E0ffCeef321046336696e0c2c993a6a98	9619087	0.1
0x1AcF073E0ffCeef321046336696e0c2c993a6a98	9619173	0.1
0x6208470aeeB823E5D3648e425F3D036444A3C7B0	9259648	1
0x6208470aeeB823E5D3648e425F3D036444A3C7B0	9294751	0.1
0xe519f4cd2803BA53A40E6377E82406e548418660	9261951	1
0x64467F6Dd50727e3dd554e9af48ca7346436dFE0	9262534	1
0x64467F6Dd50727e3dd554e9af48ca7346436dFE0	9262619	1
0x64467F6Dd50727e3dd554e9af48ca7346436dFE0	9262625	1
0x3E204F427Bd69e2ee7402a71fb1CbdD616B40200	9268701	1
0x3E204F427Bd69e2ee7402a71fb1CbdD616B40200	9788114	1
0x3E204F427Bd69e2ee7402a71fb1CbdD616B40200	9155290	0.1
0x3E204F427Bd69e2ee7402a71fb1CbdD616B40200	9261782	0.1
0x3E204F427Bd69e2ee7402a71fb1CbdD616B40200	9266645	0.1
0x3E204F427Bd69e2ee7402a71fb1CbdD616B40200	9366483	0.1
0x3E204F427Bd69e2ee7402a71fb1CbdD616B40200	9721126	0.1
0x2Ff7913d16bBD79136B015034cB54053607aC58B	9269316	1
0x2Ff7913d16bBD79136B015034cB54053607aC58B	9204353	0.1
0x2Ff7913d16bBD79136B015034cB54053607aC58B	9209451	0.1
0x4fD37635B69a004BCB89616924792AEAc5c496ba	9269361	1
0x4fD37635B69a004BCB89616924792AEAc5c496ba	9269383	1
0x4fD37635B69a004BCB89616924792AEAc5c496ba	9323701	0.1
0x4fD37635B69a004BCB89616924792AEAc5c496ba	9323723	0.1
0x4fD37635B69a004BCB89616924792AEAc5c496ba	9323734	0.1
0x4fD37635B69a004BCB89616924792AEAc5c496ba	9323750	0.1
0x4fD37635B69a004BCB89616924792AEAc5c496ba	9323766	0.1
0x4fD37635B69a004BCB89616924792AEAc5c496ba	9323782	0.1
0x3CA206264762Caf81a8F0A843bbB850987B41e16	9270485	1
0x352d8F96b44b0dCB9cfD316BE4601b1FbF7bCACf	9271296	1
0x707985F6D0D8FB14Fce77E88AFCF4282746e108a	9271825	1
0xA333E7a5A85f5022bC58c2F299765134b927C163	9272124	1
0xA333E7a5A85f5022bC58c2F299765134b927C163	9272117	0.1
0xB9F17aE56C2FeBBDA891f911658f824c3D58a488	9272437	1
0xB9F17aE56C2FeBBDA891f911658f824c3D58a488	9272373	10
0xB9F17aE56C2FeBBDA891f911658f824c3D58a488	9273822	0.1
